State,CMS Certification Number (CCN)*,Provider Name,Address,City,Zip,Phone,Type of Ownership,Physical_Therapy,Occupational_Therapy,Speech_Pathology,Medical_Social,Home_Health_Aide,Date Certified,star_rating,timely_care,drug_use_training,How often the home health team made sure that their patients have received a pneumococcal vaccine (pneumonia shot).,improved_breathing,hosp_admission_rate,unplanned_er_care,readmitted_cases
VA,497271,KINDRED AT HOME,"5544 GREENWICH ROAD, SUITE 300",VIRGINIA BEACH,23462,7574992303,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,10/21/1982,4,91.8,96.8,92,87.7,14.4,14.2,Same As Expected
VA,497272,MARY WASHINGTON HOME HEALTH AGENCY,2300 FALL HILL AVENUE - SUITE 401,FREDERICKSBURG,22401,5407411667,Non - Profit Private,TRUE,TRUE,TRUE,TRUE,TRUE,11/1/1982,3.5,94.2,99.5,89.5,72.9,16.2,10.3,Worse Than Expected
VA,497275,AMEDISYS HOME HEALTH CARE,"5221 VALLEY PARK DRIVE, SUITE 1A",ROANOKE,24019,5402655980,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,6/1/1983,4.5,98.4,99.5,79.2,86.5,17.7,11.7,Same As Expected
VA,497278,CENTRA HEALTH HOME HEALTH SERVICES,1204 FENWICK DRIVE,LYNCHBURG,24503,4342004111,Non - Profit Private,TRUE,TRUE,TRUE,TRUE,TRUE,9/29/1983,3.5,95.3,98.8,92.4,67.4,17.6,11.1,Worse Than Expected
VA,497279,COMFORTCARE HOME HEALTH AND HOSPICE,667 KINGSBOROUGH SQUARE SUITE 201,CHESAPEAKE,23320,7573126460,Government - Local,TRUE,TRUE,TRUE,TRUE,TRUE,12/16/1983,3,89.7,98,84.8,72.8,17.7,16,Worse Than Expected
VA,497285,"AUGUSTA HEALTH CARE, INC",64 SPORTS MEDICINE DRIVE,FISHERSVILLE,22939,5403324900,Non - Profit Private,TRUE,TRUE,TRUE,TRUE,TRUE,3/13/1984,3,90.6,98,90.7,75.8,15.4,15.3,Worse Than Expected
VA,497287,SENTARA HALIFAX HOME HEALTH,2204 WILBORN AVENUE,SOUTH BOSTON,24592,4345173339,Non - Profit Private,TRUE,TRUE,TRUE,FALSE,TRUE,5/2/1984,3,88.9,99.3,84.9,62.2,14.7,15.1,Same As Expected
VA,497288,"ADVANCED HOME CARE, INC","165 PLAZA ROAD, SUITE 20",WISE,24293,2766796269,Non - Profit Private,TRUE,TRUE,TRUE,TRUE,TRUE,4/12/1984,4,94.3,99.7,93.8,75.4,16.5,14.5,Same As Expected
VA,497289,SOUTHERN VIRGINIA REGIONAL HOME HEALTH,201 HICKSFORD AVENUE,EMPORIA,23847,4343483459,Proprietary,TRUE,TRUE,FALSE,FALSE,TRUE,6/22/1984,4.5,99.1,100,90.1,91.2,21.5,15.8,Same As Expected
VA,497292,INTREPID USA HEALTHCARE SERVICES,"THE SHOPS AT 222 - 106 ROWE ROAD, SUITE 103",STAUNTON,24401,5409657648,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,6/15/1984,2.5,81.2,86.8,67.8,62.2,15.4,16.6,Same As Expected
VA,497294,SENTARA HOME CARE SERVICES,200 ENTERPRISE DRIVE,NEWPORT NEWS,23603,7577360700,Non - Profit Other,TRUE,TRUE,TRUE,TRUE,TRUE,5/1/1984,3.5,96.6,96.7,82.8,74.8,14.2,14.5,Same As Expected
VA,497299,FAUQUIER HEALTH HOME CARE SERVICES,"170 W SHIRLEY AVENUE, SUITE 101",WARRENTON,20186,5403162700,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,9/19/1984,2.5,89,87.3,81.9,74.8,17,15.2,Worse Than Expected
VA,497320,"FIRST CHOICE HOME HEALTH SERVICES, LLC","370 NEFF AVENUE, SUITE P",HARRISONBURG,22801,5404343916,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,4/5/1988,3,98.8,97.9,94.9,68.7,19.3,12.6,Worse Than Expected
VA,497407,INTREPID USA HEALTHCARE SERVICES,520 WEST MAIN STREET,RADFORD,24141,5407313295,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,2/6/1987,4.5,95.2,96.4,92.1,88.8,15.8,14.1,Same As Expected
VA,497412,ADVANCED HOME CARE INC,"7669 LIMESTONE DRIVE, SUITE 120",GAINESVILLE,20155,7036562063,Non - Profit Private,TRUE,TRUE,TRUE,TRUE,TRUE,6/12/1987,3.5,96.9,99.5,88.5,72.8,17.5,16.8,Worse Than Expected
VA,497414,HOME NURSING COMPANY INC,1770 EAST MAIN STREET - P O BOX 669,LEBANON,24266,2768894318,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,11/10/1987,3,90.7,95.9,69.1,70.6,15.3,16,Worse Than Expected
VA,497415,"BROOKSIDE HOME HEALTH, AN AMEDISYS COMPANY","460 MCLAWS CIRCLE, SUITE 250",WILLIAMSBURG,23185,7572532536,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,1/13/1988,4,98.1,99.3,83.7,81,19.7,13.7,Worse Than Expected
VA,497417,FIRST DOMINION HOME HEALTH CARE,2808 OLD FOREST ROAD,LYNCHBURG,24501,4343842800,Proprietary,TRUE,TRUE,FALSE,FALSE,TRUE,4/1/1988,2.5,84.7,96.9,77.4,76.8,30.3,11.4,Worse Than Expected
VA,497421,CONTINUING CARE HOME HEALTH SERVICES,579 EAST MARKET STREET,HARRISONBURG,22801,5404337146,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,6/21/1988,3.5,95.8,100,95.8,64.5,17.4,19.9,Same As Expected
VA,497424,GENTIVA HEALTH SERVICES -  RICHMOND,7113 THREE CHOPT ROAD - SUITE 201,RICHMOND,23226,8046727500,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,1/3/1989,5,98.6,99.8,88.8,88.3,18.6,15.8,Same As Expected
VA,497429,GENTIVA HEALTH SERVICES,1302 PLANTATION ROAD,ROANOKE,24012,5403627578,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,5/4/1989,3.5,93,98.4,90.5,70.6,18.2,13.1,Worse Than Expected
VA,497490,CONTINUUM HOME HEALTH CARE,2205 FONTAINE AVENUE SUITE 104,CHARLOTTESVILLE,22903,4349842273,Government - Combination Government & Voluntary,TRUE,TRUE,TRUE,TRUE,TRUE,1/31/1995,3.5,88.1,99.5,88.5,82.5,14.1,13.4,Worse Than Expected
VA,497492,JOHNSTON MEMORIAL HOSPITAL HOME HEALTH,312 CUMMINGS STREET,ABINGDON,24210,2765251227,Non - Profit Other,TRUE,TRUE,TRUE,TRUE,TRUE,2/7/1995,3.5,98.7,99.7,94.6,72.1,19.6,16.9,Worse Than Expected
VA,497447,INTERIM HEALTHCARE - CHARLOTTESVILLE,103 SOUTH PANTOPS DRIVE STE 205,CHARLOTTESVILLE,22911,4342955501,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,2/15/1991,4,92.1,99.3,93.4,71.9,11.1,16.3,Same As Expected
VA,497455,WELCOME HOMECARE,7323 BOULDERS VIEW LANE,RICHMOND,23225,8047450054,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,10/20/1992,3,86.2,84.1,72.2,82.4,16.3,16.1,Same As Expected
VA,497456,INTREPID USA HEALTHCARE SERVICES,15856 PORTERFIELD HIGHWAY,ABINGDON,24212,2766230665,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,10/15/1992,3,93.9,92.4,82,60.7,16.7,18.9,Same As Expected
VA,497462,HALLMARK HOME HEALTH CARE,113 MALL DRIVE,DANVILLE,24540,4347993938,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,3/11/1993,2,93.1,65.4,75.5,66,18.5,13.1,Worse Than Expected
VA,497463,SOUTHAMPTON MEMORIAL  HOME HEALTH,100 FAIRVIEW DRIVE,FRANKLIN,23851,7575696360,Proprietary,TRUE,TRUE,FALSE,FALSE,TRUE,12/11/1992,3.5,99.3,99.6,84.9,69.2,22.3,19.1,Same As Expected
VA,497467,RIVERSIDE HOME HEALTH,856 J CLYDE MORRIS BLVD  SUITE C,NEWPORT NEWS,23601,7575944600,Non - Profit Private,TRUE,TRUE,TRUE,TRUE,TRUE,5/12/1993,4,94.7,99.2,88.3,79.3,16.5,14.3,Worse Than Expected
VA,497471,SMYTH REGIONAL HOMECARE,1152 SNIDER STREET,MARION,24354,2767829696,Non - Profit Private,TRUE,TRUE,TRUE,TRUE,TRUE,3/16/1994,3.5,99.8,100,88.9,63.1,19.7,16.5,Worse Than Expected
VA,497475,LIBERTY HOME CARE,"15397 FANCY GAP HIGHWAY, SUITE 2",CANA,24317,2767554766,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,6/16/1994,4,98.4,98.4,78.9,84.6,22.4,12.6,Worse Than Expected
VA,497480,CAPITAL HOME HEALTH CARE INC,"211 GIBSON STREET, NW, SUITE 207",LEESBURG,20176,7037376310,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,8/1/1994,3,97.8,92.2,82.1,74.5,22.3,12,Worse Than Expected
VA,497485,ENCOMPASS HOME HEALTH OF VIRGINIA,1020 OLD BON AIR ROAD,BON AIR,23235,8042882111,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,12/29/1994,3,95.1,99.2,89.7,64.1,14.6,15.8,Same As Expected
VA,497493,AT HOME CARE,2922 MARSHALL STREET,RICHMOND,23230,8043593400,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,1/20/1995,3.5,98.3,99.2,83,75.8,15.2,13,Same As Expected
VA,497497,PROVINCE HEALTHCARE COMPANY LLC,320 HOSPITAL DRIVE,MARTINSVILLE,24115,2766341950,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,2/17/1995,3,84.4,97.8,94.5,68.8,19.5,12.9,Same As Expected
VA,497498,AMEDISYS HOME HEALTH CARE,"6353 CENTER DRIVE, BLDG 8, SUITE 205",NORFOLK,23502,7574661340,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,3/1/1995,5,98.1,99.8,87.8,91,12.7,17,Same As Expected
VA,497502,"PROFESSIONAL HEALTHCARE RESOURCES, INC","7619 LITTLE RIVER TURNPIKE, SUITE 600",ANNANDALE,22003,7037528760,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,9/6/1995,3.5,95.7,98.4,87.5,81.4,15.7,12.2,Same As Expected
VA,497507,RIVERSIDE SHORE HOME HEALTH,25379 LANKFORD HIGHWAY SUITE B,ONLEY,23418,7577895000,Non - Profit Other,TRUE,FALSE,TRUE,TRUE,TRUE,12/8/1995,4,96.1,99.6,73,77.9,14.8,13.8,Same As Expected
VA,497508,SOUTHEASTERN HOME HEALTH SERVICES,7502 LEE DAVIS ROAD,MECHANICSVILLE,23111,8047691380,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,1/23/1996,4.5,97.7,97.5,93.8,84.9,13.8,12.6,Same As Expected
VA,497533,"GENERATION SOLUTIONS OF LYNCHBURG, LLC",1032 CLAYMONT DRIVE,LYNCHBURG,24502,4348463300,Proprietary,TRUE,TRUE,FALSE,FALSE,TRUE,4/3/1997,4,96.9,98.9,97.3,78.8,17.5,13.3,Same As Expected
VA,497535,FIRST CHOICE HOME HEALTH CARE,46 SEVENTH STREET NW,NORTON,24273,2766797404,Proprietary,TRUE,FALSE,FALSE,FALSE,TRUE,4/28/1997,2,96.1,96.6,85.2,20.4,7,20.8,Same As Expected
VA,497536,AMERICAN HEALTH CARE PROFESSIONALS,"752 WALKER ROAD, SUITE E",GREAT FALLS,22066,7033882813,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,2/10/1997,3,72.3,89.5,77.9,95.1,16.9,16.3,Not Available
VA,497538,AMEDISYS HOME HEALTH,4589 LIFESTYLE LANE,MIDLOTHIAN,23112,8046397903,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,5/15/1997,4.5,96,99.5,85.1,80.8,18.7,13,Worse Than Expected
VA,497541,"HOME & HEART HEALTH, INC",701 KENMORE AVE SUITE 101A,ENON,22401,5408993666,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,8/27/1997,4,99.5,99.4,88.1,80,16.8,12.5,Worse Than Expected
VA,497544,HEARTLAND HOME HEALTH CARE,2800 ELECTRIC ROAD SW SUITE 105C,ROANOKE,24018,5407257600,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,6/1/1998,4,93.2,99.2,85.6,62.2,13.1,12.7,Same As Expected
VA,497545,SOUTHWEST VA HOME HEALTH CARE,2752 GLENDALE RD,GALAX,24333,2762361222,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,6/30/1998,3,96,93.7,78,65.7,16.9,14.1,Same As Expected
VA,497546,ADVANCED HEALTH SERVICES,"101 1ST STREET NW, SUITE 1",PULASKI,24301,5409949811,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,7/15/1998,4.5,96.7,98.4,91.9,80.4,20.2,13.4,Same As Expected
VA,497587,NATIONAL HOME HEALTH CARE INC,"459 HERNDON PARKWAY, SUITE 17",HERNDON,20170,7037873060,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,2/6/2004,4,99.9,99.9,98.6,79.3,17,15.2,Worse Than Expected
VA,497548,ALLCARE HOME HEALTH,242 NORDAN DRIVE,DANVILLE,24540,4348365883,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,11/4/1998,3,88,99.2,96.2,66.7,16.5,13.1,Same As Expected
VA,497549,MEDI HOME HEALTH,9625 SURVEYOR COURT,MANASSAS,20110,7033927100,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,11/3/1998,2.5,87.9,76.5,77,74.9,20.3,9.3,Same As Expected
VA,497550,MEDSTAR HEALTH VISTING NURSE ASSOCIATION,7777 LEESBURG PIKE SUITE 306-S,FALLS CHURCH,22043,7037481533,Non - Profit Other,TRUE,TRUE,TRUE,TRUE,TRUE,7/24/1998,3.5,87.8,98.3,79,62.4,9.2,12.8,Same As Expected
VA,497552,HUMAN TOUCH HOME HEALTH CARE,"113 PARK AVENUE, SUITE 300",FALLS CHURCH,22046,7035310540,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,12/23/1998,3,95.4,73.2,68.9,78.1,15,11.3,Same As Expected
VA,497553,"JEWISH FAMILY SERVICE OF TIDEWATER, INC",5000 CORPORATE WOODS DRIVE - SUITE 400,VIRGINIA BEACH,23462,7574893111,Non - Profit Private,TRUE,TRUE,TRUE,TRUE,TRUE,12/3/1998,3.5,97,98.9,93.6,64.9,13.4,10.3,Worse Than Expected
VA,497559,"CAREGIVERS HOME HEALTH SERVICES, INC","431 PARK AVENUE, SUITE 300",FALLS CHURCH,22046,7035326210,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,11/8/1999,4,98.8,98.3,86.7,78.4,17.2,10.4,Worse Than Expected
VA,497560,"PREFERRED HOME HEALTH SERVICES, INC",2011 SECOND  STREET,RICHLANDS,24641,2769639577,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,1/13/2000,1.5,83.5,99.3,79.5,27.4,23.1,16.1,Same As Expected
VA,497563,VIRGINIA HOME HEALTH & HOSPICE,"7061 WEST LEE HIGHWAY, SUITE B",RURAL RETREAT,24368,2766866321,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,4/18/2000,2.5,74.3,88.7,67.4,70.3,21.1,14.1,Same As Expected
VA,497564,ENCOMPASS HOME HEALTH OF VIRGINIA,1020 OLD BON AIR ROAD,RICHMOND,23235,8043771188,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,7/13/2000,3.5,95.7,98.5,78,75.9,17.9,13.4,Worse Than Expected
VA,497565,SENTARA HOME CARE SERVICES,103 OLD CHURCH STREET,LOW MOOR,24457,5408632140,Proprietary,TRUE,FALSE,FALSE,TRUE,TRUE,10/4/2000,5,99.6,97.7,99.6,90,17.5,11.8,Same As Expected
VA,497566,AMEDISYS HOME HEALTH CARE,16009 PORTERFIELD HIGHWAY,ABINGDON,24210,2766192532,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,12/20/2000,4.5,98.6,99.4,84.7,89.1,20.8,13.8,Same As Expected
VA,497567,HUMAN TOUCH HOME HEALTH,1701  FALL HILL AVE  101,FREDERICKSBURG,22404,7037260110,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,1/10/2001,3,93.7,93.6,76.2,72.8,20.4,17.9,Same As Expected
VA,497568,ESPRIT HOME HEALTHCARE LLC,4209 EVERGREEN LANE SUITE 101,ANNANDALE,22003,7039987400,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,3/22/2001,2.5,94.7,51.6,82.9,100,19.1,10,Same As Expected
VA,497569,IN HOME CARE  INC,201 NOTTINGHAM AVE,WISE,24293,2763289340,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,6/27/2001,2.5,90.7,98.1,74.7,74.1,21.1,16.2,Worse Than Expected
VA,497570,LIGHTHOUSE HOME HEALTH,5427-A BACKLICK ROAD,SPRINGFIELD,22151,7035501400,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,12/27/2001,3.5,97.1,99.2,87.9,77,16.8,11.2,Same As Expected
VA,497571,INTERIM HEALTHCARE - COLLINSVILLE,3235 VIRGINIA AVENUE,COLLINSVILLE,24078,2766471700,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,9/20/2001,2.5,87.1,98.4,82.7,54.9,9.3,12.2,Same As Expected
VA,497572,INTERIM HEALTHCARE - DANVILLE,413 MOUNT CROSS ROAD - SUITE 101,DANVILLE,24540,4348364686,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,11/9/2001,2,86.4,93,69,,,,Not Available
VA,497573,INTERIM HEALTHCARE - CHRISTIANSBURG,100 ARBOR DRIVE SUITE 108,CHRISTIANSBURG,24073,5403812757,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,2/21/2002,3,89.7,99.6,95.4,70.2,23.4,18.3,Same As Expected
VA,497574,INTERIM HEALTHCARE - WYTHEVILLE,276 WEST MAIN STREET,WYTHEVILLE,24382,2762002606,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,5/23/2002,2,92.8,96.9,68.4,48.8,21.1,17.3,Same As Expected
VA,497580,MEDI HOME HEALTH AGENCY OF TIDEWATER,1112 B EDEN WAY NORTH SUITE 200,CHESAPEAKE,23320,7574207192,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,6/5/2003,2,82.8,87.5,85.3,60.6,18,15.8,Same As Expected
VA,497581,"HOPE IN HOME CARE,  LLC",11835 ROCK LANDING DR HOPE CENTER,NEWPORT NEWS,23606,7578733410,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,7/10/2003,2.5,95.6,98.2,73.1,62.3,20.4,18.4,Same As Expected
VA,497582,SEVEN HILLS HOME HEALTH INC,"2250 MURRELL RD, BLDG B, UNIT 2",LYNCHBURG,24501,4348476400,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,8/27/2003,1.5,85.9,61.5,55.3,51.3,17.1,11.1,Worse Than Expected
VA,497583,HOPE IN-HOME CARE LLC,4638 HAYGOOD ROAD,VIRGINIA BEACH,23455,7574550030,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,9/17/2003,3,95,92.9,68.8,75.3,10.1,14.8,Same As Expected
VA,497584,MEDI HOME HEALTH AND  HOSPICE,336 NORTH WASHINGTON AVENUE,PULASKI,24301,5403825637,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,10/30/2003,2.5,87.5,93.9,77.8,64.7,21.5,14.3,Same As Expected
VA,497588,"GENESYS HOME HEALTH CARE, INC","6363 CENTER DRIVE, SUITE 201",NORFOLK,23502,7579615243,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,3/13/2004,4,88.3,99.7,83.3,74.1,14.2,17.7,Same As Expected
VA,497591,"GUARDIAN HOMECARE, LLC","248 WEST BUTE STREET, SUITE 202",NORFOLK,23510,7576249999,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,5/19/2004,3,97.2,93.3,89.7,67.3,17.4,17.3,Same As Expected
VA,497592,MOUNTAIN REGIONAL PERSONAL CARE SERVICES INC,463 DUFF PATT HIGHWAY,DUFFIELD,24244,2764311440,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,8/10/2004,1.5,80.8,97.7,52.2,47.7,22.3,14.7,Same As Expected
VA,497593,LIVINRITE HOME HEALTH SERVICES,"12269 LIVINGSTON RD, SUITE 201",MANASSAS,20109,7033696677,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,9/22/2004,3,96.1,98.4,93.7,62.7,19.3,15.4,Same As Expected
VA,497594,A ALL ABOUT CARE,"10043 MIDLOTHIAN TURNPIKE, SUITE 204",RICHMOND,23235,8045605430,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,11/10/2004,3.5,93.9,98.9,88.6,79.4,19.4,13.8,Worse Than Expected
VA,497595,"MEDI HOME HEALTH AGENCY, INC",4200 PARK PLACE COURT SUITE B,GLEN ALLEN,23060,8042824301,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,12/20/2004,3,94.8,82.1,91.2,64.5,15.7,15.7,Same As Expected
VA,497596,GREENSPRING VILLAGE HOME SUPPORT SERVICES,7410 SPRING VILLAGE DRIVE,SPRINGFIELD,22150,7039233123,Non - Profit Private,TRUE,TRUE,TRUE,TRUE,TRUE,3/24/2005,3.5,94.9,98.6,93.8,54.7,14.6,9.6,Same As Expected
VA,497597,GENTIVA HEALTH SERVICES - LYNCHBURG,1928 THOMSON DRIVE,LYNCHBURG,24501,5405866765,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,3/31/2005,3,94.2,97.7,84.5,70.4,17.5,12.1,Same As Expected
VA,497598,ENCOMPASS HOME HEALTH OF VIRGINIA,"3601 BOULEVARD, SUITE A",COLONIAL HEIGHTS,23834,7575416224,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,7/12/2005,4,98,98.6,86.7,77.8,17.3,9.1,Same As Expected
VA,497600,AT HOME CARE,366 MCLAWS CIRCLE SUITE 2B,WILLIAMSBURG,23185,7572202112,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,6/7/2005,3.5,99.1,98.7,74.5,74.7,13.2,11.3,Same As Expected
VA,497601,DICKENSON COUNTY HOME HEALTH INC,230 CHASE ST,CLINTWOOD,24228,2769266600,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,6/15/2005,2,91,94.6,89.7,36.9,14.3,18.9,Same As Expected
VA,497602,SPECIAL CARE HOME HEALTH,18334 RIVERSIDE DRIVE,GRUNDY,24614,2769356655,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,7/21/2005,1.5,94.3,51.3,63.1,19.5,26.9,13.7,Same As Expected
VA,497603,INTERIM HEALTHCARE OF CEDAR BLUFF,2703 STEELSBURG HWY,CEDAR BLUFF,24609,2769886703,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,11/4/2005,3,97.1,100,65.6,68.8,31.1,12.6,Same As Expected
VA,497605,VIRGINIA HEALTHCARE SERVICES,"7010 LITTLE RIVER TURNPIKE, SUITE 400",ANNANDALE,22003,7033335288,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,12/20/2005,3,94.1,87.3,87.3,81.8,19.1,15.3,Same As Expected
VA,497607,BAYADA HOME HEALTH CARE,"428 MCLAWS CIRCLE, SUITE 203",WILLIAMSBURG,23185,7575655400,Proprietary,TRUE,TRUE,FALSE,TRUE,TRUE,2/2/2006,4,99.2,100,88.1,81.6,17.6,13.4,Same As Expected
VA,497608,ENCOMPASS HOME HEALTH OF VIRGINIA,5115 BERNARD DRIVE - SUITE 205,ROANOKE,24018,5407744970,Proprietary,TRUE,TRUE,FALSE,FALSE,TRUE,3/9/2006,3,87.9,98.3,66.7,64,17.3,16.6,Same As Expected
VA,497611,"RICHLANDS HOME CARE, INC","2703 STEELSBURG HIGHWAY, SUITE 4",CEDAR BLUFF,24609,2765969536,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,7/13/2006,3,93.3,94.6,92.7,46.6,17.3,17.8,Same As Expected
VA,497616,"ORTHOCARERN, INC",6225 BRANDON AVE SUITE 350,SPRINGFIELD,22150,7034811919,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,10/24/2006,4,96.9,88.8,88.7,93.5,12.8,11.6,Same As Expected
VA,497617,GENERATIONS HOME HEALTH LLC,6477 COLLEGE PARK SQUARE - SUITE 210,VIRGINIA BEACH,23464,7574202512,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,11/17/2006,4,100,99.2,93.4,84.6,22.9,10.4,Same As Expected
VA,497618,KINDRED AT HOME (NORFOLK),"410 NORTH CENTER DRIVE, BLDG 9, SUITE 102",NORFOLK,23502,7579610049,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,1/9/2007,5,97.8,99.8,94.7,90.7,16,16,Same As Expected
VA,497621,"HELPING HANDS HOME HEALTH CARE,INC","113 SHORT STREET, SUITE 7",POUNDING MILL,24637,2769644313,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,2/22/2007,2,93.6,99.7,68.3,44.7,26.2,12.4,Same As Expected
VA,497623,"ADVANCE CARE, LLC","585 SOUTHLAKE BOULEVARD, SUITE B",RICHMOND,23236,8048979056,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,4/17/2007,3.5,98,99.1,82.9,78.5,18,12.3,Worse Than Expected
VA,497624,HEARTLAND HOME HEALTH & HOSPICE - SUFFOLK,"150 BURNETT'S WAY, SUITE 220",SUFFOLK,23434,7579347935,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,4/18/2007,3.5,95.7,97.1,86.1,63.8,15.6,12.7,Same As Expected
VA,497625,BROOKDALE HOME HEALTH RICHMOND,2112 WEST LABURNUM AVE SUITE 100C,RICHMOND,23227,8043305544,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,5/15/2007,3.5,94.3,97.1,90.8,71.5,18,21,Same As Expected
VA,497626,"SHEME HOME HEALTHCARE AGENCY, INC","4024 WILLIAMSBURG CT, FIRST FLOOR",FAIRFAX,22032,7032780081,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,5/17/2007,3.5,95.3,86.3,76,91.2,15,11.2,Same As Expected
VA,497627,"GUARDIAN HOMECARE, LLC","1700 WILLOW LAWN DRIVE, SUITE 210",RICHMOND,23230,8042829999,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,7/20/2007,3,98.3,98.3,85.2,80.8,,,Not Available
VA,497628,PARADISE HOME CARE,8900 THREE CHOPT ROAD,RICHMOND,23229,8042880033,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,7/31/2007,3.5,91.3,96,73.9,79,21.3,7.1,Worse Than Expected
VA,497631,OASIS HOME HEALTHCARE INC,"44121 HARRY BYRD HIGHWAY, SUITE 180",ASHBURN,20147,7038589282,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,10/18/2007,3.5,94.1,90.2,78.6,79.7,15.9,13.4,Same As Expected
VA,497635,VISITING NURSE SERVICE OF FREDERICKSBURG,"3920 PLANK ROAD, SUITE 200",FREDERICKSBURG,22407,5405480590,Non - Profit Private,TRUE,TRUE,TRUE,FALSE,TRUE,1/30/2008,3,94.3,100,81,65.6,16.7,12.3,Worse Than Expected
VA,497636,"PAVILION MEDICAL HOME CARE & STAFFING, LLC","4115 ANNANDALE ROAD, SUITE 202",ANNANDALE,22003,7032999898,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,4/1/2008,3,82.9,82.6,69.3,77.6,15.5,10,Same As Expected
